order_id,customer_id,order_date,region_id,channel,status
8243,108,2025-09-27,4,Online,Returned
8244,673,2023-12-04,1,Online,Completed
8245,244,2025-12-07,1,Retail Store,Completed
8246,79,2026-03-27,4,Online,Completed
8247,300,2026-04-07,4,Online,Completed
8248,449,2024-02-05,4,Online,Cancelled
8249,468,2024-11-30,1,Wholesale,Cancelled
8250,634,2026-06-29,4,Online,Cancelled
8251,616,2025-08-17,1,Retail Store,Completed
8252,744,2026-05-22,2,Online,Cancelled
8253,302,2025-09-13,4,Retail Store,Completed
8254,306,2025-12-14,1,Online,Completed
8255,145,2025-05-26,4,Online,Completed
8256,17,2025-10-10,1,Online,Completed
8257,592,2026-02-28,3,Online,Cancelled
8258,5,2024-02-26,2,Retail Store,Cancelled
8259,109,2025-08-15,4,Wholesale,Completed
8260,571,2024-03-30,3,Wholesale,Completed
8261,349,2026-02-12,4,Online,Completed
8262,646,2025-10-19,4,Retail Store,Returned
8263,316,2026-03-21,4,Retail Store,Completed
8264,100,2024-09-16,2,Online,Completed
8265,147,2025-07-30,2,Online,Completed
8266,449,2024-03-23,4,Online,Completed
8267,348,2026-06-06,1,Online,Returned
8268,530,2025-12-01,2,Online,Completed
8269,664,2026-03-20,5,Online,Cancelled
8270,69,2026-03-21,4,Online,Completed
8271,603,2025-09-29,4,Online,Cancelled
8272,184,2025-05-18,1,Wholesale,Returned
8273,709,2026-01-08,2,Wholesale,Completed
8274,202,2026-04-24,1,Online,Completed
8275,289,2025-09-18,3,Retail Store,Cancelled
8276,523,2025-09-11,2,Retail Store,Returned
8277,202,2024-01-25,1,Online,Completed
8278,210,2025-08-02,1,Online,Returned
8279,798,2026-02-07,3,Retail Store,Returned
8280,89,2025-10-07,5,Retail Store,Completed
8281,383,2025-12-01,4,Online,Cancelled
8282,377,2025-05-28,2,Online,Cancelled
8283,297,2024-05-08,3,Retail Store,Completed
8284,415,2024-10-07,5,Retail Store,Completed
8285,23,2026-02-27,2,Online,Completed
8286,492,2025-02-07,4,Online,Returned
8287,431,2025-04-10,4,Online,Cancelled
8288,776,2026-05-19,2,Retail Store,Returned
8289,52,2026-03-21,4,Wholesale,Completed
8290,513,2026-03-05,1,Wholesale,Cancelled
8291,754,2024-03-14,2,Online,Completed
8292,224,2025-12-11,4,Online,Completed
8293,164,2025-12-28,4,Online,Completed
8294,667,2023-10-21,4,Online,Completed
8295,308,2025-06-17,3,Retail Store,Cancelled
8296,122,2025-01-29,2,Online,Returned
8297,228,2026-05-17,4,Online,Completed
8298,751,2025-11-02,4,Retail Store,Completed
8299,583,2024-05-21,2,Wholesale,Cancelled
8300,358,2025-02-15,4,Online,Returned
8301,540,2025-12-30,1,Online,Returned
8302,613,2026-03-30,1,Online,Completed
8303,138,2025-06-14,1,Online,Returned
8304,185,2024-09-29,4,Retail Store,Completed
8305,417,2025-10-09,2,Retail Store,Completed
8306,145,2026-02-22,4,Online,Cancelled
8307,104,2023-12-22,4,Online,Completed
8308,703,2025-08-20,2,Online,Completed
8309,506,2025-12-27,1,Retail Store,Cancelled
8310,379,2026-04-12,1,Retail Store,Completed
8311,573,2025-07-12,2,Online,Completed
8312,297,2025-12-25,3,Online,Completed
8313,570,2026-06-23,5,Online,Returned
8314,252,2025-09-11,1,Retail Store,Completed
8315,513,2024-10-02,1,Online,Completed
8316,638,2025-02-25,2,Online,Returned
8317,792,2024-12-29,5,Online,Completed
8318,359,2024-05-17,1,Retail Store,Returned
8319,544,2025-04-17,2,Online,Completed
8320,349,2026-02-04,4,Online,Cancelled
8321,328,2025-09-01,1,Online,Completed
8322,716,2024-09-26,3,Wholesale,Completed
8323,320,2024-12-23,1,Online,Cancelled
8324,178,2025-04-23,2,Online,Completed
8325,29,2024-01-18,4,Retail Store,Completed
8326,786,2026-01-22,4,Retail Store,Completed
8327,693,2025-09-05,2,Retail Store,Cancelled
8328,665,2024-12-17,2,Retail Store,Completed
8329,461,2026-04-07,4,Retail Store,Completed
8330,74,2025-05-10,2,Online,Cancelled
8331,227,2025-10-26,3,Online,Completed
8332,331,2025-12-11,4,Online,Completed
8333,489,2024-08-25,4,Wholesale,Completed
8334,318,2025-08-25,1,Online,Cancelled
8335,14,2024-05-14,2,Online,Completed
8336,461,2025-12-15,4,Online,Completed
8337,715,2025-11-16,4,Wholesale,Cancelled
8338,42,2024-08-23,3,Online,Completed
8339,104,2026-01-31,4,Online,Cancelled
8340,757,2024-12-27,5,Retail Store,Returned
8341,46,2025-05-03,2,Online,Completed
8342,605,2025-11-02,2,Online,Completed
8343,590,2025-11-30,3,Online,Returned
8344,358,2025-11-14,4,Retail Store,Completed
8345,553,2025-11-14,3,Online,Completed
8346,703,2024-05-17,2,Online,Completed
8347,652,2024-10-08,3,Wholesale,Cancelled
8348,324,2024-11-05,3,Online,Cancelled
8349,128,2025-03-30,4,Wholesale,Completed
8350,571,2025-07-08,3,Online,Returned
8351,292,2026-06-07,4,Retail Store,Completed
8352,511,2026-03-16,4,Online,Completed
8353,510,2024-02-03,2,Online,Completed
8354,776,2024-11-06,2,Online,Completed
8355,510,2024-11-25,2,Online,Completed
8356,291,2025-08-02,3,Retail Store,Completed
8357,708,2024-11-08,1,Online,Completed
8358,328,2026-05-16,1,Online,Completed
8359,240,2025-11-26,5,Online,Completed
8360,40,2025-10-01,2,Retail Store,Completed
8361,690,2025-10-04,2,Retail Store,Completed
8362,485,2026-01-31,4,Online,Completed
8363,570,2024-04-06,5,Wholesale,Completed
8364,420,2026-05-05,4,Wholesale,Cancelled
8365,193,2026-01-03,4,Online,Completed
8366,479,2025-03-26,5,Wholesale,Completed
8367,38,2026-04-10,4,Online,Cancelled
8368,541,2026-06-30,3,Online,Completed
8369,135,2025-02-28,4,Retail Store,Cancelled
8370,701,2026-06-10,1,Online,Cancelled
8371,40,2026-06-25,2,Online,Completed
8372,469,2025-01-05,2,Online,Completed
8373,449,2026-04-01,4,Online,Completed
8374,125,2024-11-04,4,Retail Store,Completed
8375,3,2025-09-23,4,Online,Completed
8376,518,2024-06-30,4,Retail Store,Completed
8377,546,2025-04-27,2,Retail Store,Cancelled
8378,650,2025-06-17,2,Retail Store,Completed
8379,372,2024-12-02,5,Retail Store,Completed
8380,468,2024-06-01,1,Retail Store,Completed
8381,557,2025-03-01,1,Retail Store,Completed
8382,461,2026-04-11,4,Retail Store,Returned
8383,734,2026-06-09,1,Online,Completed
8384,289,2024-11-19,3,Online,Completed
8385,29,2025-05-02,4,Online,Returned
8386,722,2024-10-26,4,Online,Completed
8387,17,2023-12-04,1,Wholesale,Completed
8388,232,2025-06-25,1,Wholesale,Completed
8389,443,2025-01-29,4,Online,Cancelled
8390,736,2025-10-14,4,Online,Cancelled
8391,743,2025-10-11,1,Wholesale,Completed
8392,62,2026-05-23,4,Online,Completed
8393,42,2025-12-29,3,Retail Store,Completed
8394,375,2025-11-20,1,Wholesale,Completed
8395,202,2024-01-27,1,Online,Completed
8396,109,2024-12-24,4,Online,Completed
8397,382,2026-05-26,2,Online,Completed
8398,671,2025-09-25,3,Retail Store,Completed
8399,288,2026-02-14,1,Online,Completed
8400,7,2025-10-06,2,Online,Returned
8401,524,2024-12-31,1,Online,Completed
8402,461,2026-05-09,4,Wholesale,Completed
8403,699,2025-04-21,5,Online,Completed
8404,507,2025-07-17,4,Wholesale,Returned
8405,398,2025-04-04,3,Online,Cancelled
8406,506,2025-06-23,1,Online,Completed
8407,102,2025-12-30,2,Retail Store,Completed
8408,98,2025-04-13,1,Online,Cancelled
8409,642,2026-05-10,2,Wholesale,Completed
8410,40,2024-05-09,2,Online,Returned
8411,536,2026-04-09,3,Wholesale,Completed
8412,576,2025-11-08,5,Online,Completed
8413,92,2026-05-30,1,Wholesale,Returned
8414,530,2026-06-10,2,Online,Completed
8415,238,2025-11-04,3,Online,Completed
8416,441,2023-11-13,4,Retail Store,Completed
8417,15,2025-06-30,1,Retail Store,Returned
8418,74,2025-11-27,2,Online,Completed
8419,145,2025-07-05,4,Online,Completed
8420,686,2025-12-04,2,Wholesale,Completed
8421,690,2024-10-22,2,Online,Completed
8422,741,2025-10-02,2,Wholesale,Completed
8423,557,2023-12-21,1,Online,Returned
8424,307,2026-06-26,4,Retail Store,Cancelled
8425,40,2025-04-25,2,Retail Store,Cancelled
8426,550,2025-02-03,3,Retail Store,Returned
8427,25,2026-03-16,5,Online,Returned
8428,690,2026-06-22,2,Wholesale,Completed
8429,79,2025-04-18,4,Online,Completed
8430,430,2025-08-18,1,Retail Store,Completed
8431,484,2025-11-11,5,Retail Store,Completed
8432,754,2024-03-08,2,Wholesale,Completed
8433,305,2025-08-19,2,Retail Store,Completed
8434,171,2025-10-06,2,Retail Store,Completed
8435,42,2026-06-09,3,Online,Cancelled
8436,386,2025-08-22,2,Online,Completed
8437,635,2024-07-25,3,Online,Cancelled
8438,549,2026-01-14,3,Online,Completed
8439,200,2025-11-24,3,Online,Completed
8440,56,2025-10-26,3,Retail Store,Cancelled
8441,328,2024-11-10,1,Online,Cancelled
8442,121,2024-09-04,1,Online,Cancelled
8443,785,2024-12-27,2,Online,Completed
8444,106,2025-08-13,4,Online,Completed
8445,519,2024-11-06,5,Retail Store,Completed
8446,536,2025-03-03,3,Online,Completed
8447,32,2026-06-25,2,Retail Store,Completed
8448,435,2024-09-06,1,Online,Completed
8449,309,2026-06-16,2,Online,Completed
8450,147,2024-12-01,2,Retail Store,Cancelled
8451,41,2026-01-07,3,Retail Store,Completed
8452,206,2026-01-05,4,Online,Completed
8453,502,2026-03-14,3,Online,Cancelled
8454,9,2026-02-19,5,Wholesale,Completed
8455,81,2025-06-23,1,Online,Completed
8456,380,2024-04-27,3,Retail Store,Completed
8457,75,2025-04-06,2,Online,Cancelled
8458,177,2025-11-14,3,Wholesale,Returned
8459,107,2025-07-07,5,Retail Store,Completed
8460,371,2026-06-15,2,Online,Completed
8461,772,2026-04-18,1,Online,Cancelled
8462,544,2024-05-09,2,Retail Store,Cancelled
8463,198,2026-03-25,3,Retail Store,Completed
8464,171,2026-03-22,2,Online,Completed
8465,583,2024-01-15,2,Wholesale,Returned
8466,475,2025-05-27,2,Online,Completed
8467,82,2026-03-21,2,Online,Completed
8468,98,2025-11-07,1,Online,Returned
8469,145,2025-04-27,4,Wholesale,Completed
8470,200,2024-09-14,3,Retail Store,Completed
8471,702,2025-04-08,3,Retail Store,Cancelled
8472,709,2026-03-05,2,Wholesale,Completed
8473,239,2026-02-06,3,Online,Completed
8474,59,2026-03-22,5,Retail Store,Completed
8475,164,2026-03-08,4,Online,Returned
8476,217,2025-06-21,4,Wholesale,Returned
8477,343,2025-07-24,1,Online,Completed
8478,740,2024-08-23,2,Online,Completed
8479,46,2025-05-30,2,Retail Store,Cancelled
8480,328,2024-04-03,1,Online,Completed
8481,127,2026-06-06,4,Wholesale,Returned
8482,125,2024-06-25,4,Retail Store,Completed
8483,751,2025-11-01,4,Retail Store,Completed
8484,350,2024-10-07,4,Wholesale,Completed
8485,715,2025-01-10,4,Retail Store,Completed
8486,464,2025-12-10,1,Online,Completed
8487,723,2026-06-14,3,Online,Returned
8488,496,2024-10-31,3,Online,Completed
8489,237,2026-02-17,1,Online,Completed
8490,693,2025-08-16,2,Online,Completed
8491,623,2024-10-09,1,Wholesale,Completed
8492,332,2025-01-16,5,Online,Completed
8493,743,2025-10-02,1,Retail Store,Completed
8494,614,2025-04-24,2,Online,Returned
8495,759,2025-02-14,2,Retail Store,Completed
8496,420,2026-03-09,4,Retail Store,Completed
8497,181,2024-06-07,2,Online,Cancelled
8498,244,2026-01-10,1,Online,Completed
8499,748,2025-10-25,2,Online,Completed
8500,428,2025-06-22,1,Online,Cancelled
8501,441,2024-12-20,4,Online,Completed
8502,634,2025-11-27,4,Online,Completed
8503,750,2026-04-22,5,Online,Returned
8504,181,2025-12-22,2,Retail Store,Completed
8505,69,2025-07-22,4,Online,Completed
8506,482,2026-06-24,4,Online,Completed
8507,323,2025-06-16,3,Online,Completed
8508,180,2025-07-11,2,Retail Store,Completed
8509,616,2024-10-16,1,Online,Completed
8510,202,2026-03-13,1,Wholesale,Returned
8511,17,2024-03-29,1,Retail Store,Completed
8512,29,2026-01-23,4,Online,Completed
8513,84,2025-11-02,2,Online,Completed
8514,382,2025-11-02,2,Online,Completed
8515,29,2025-02-16,4,Retail Store,Returned
8516,792,2025-09-15,5,Online,Completed
8517,793,2025-04-10,1,Retail Store,Completed
8518,536,2025-12-04,3,Online,Completed
8519,314,2024-12-30,1,Online,Cancelled
8520,379,2024-11-18,1,Online,Completed
8521,102,2025-12-09,2,Online,Completed
8522,544,2024-08-26,2,Wholesale,Cancelled
8523,712,2025-06-14,2,Wholesale,Cancelled
8524,280,2024-05-28,2,Online,Completed
8525,463,2024-06-05,4,Online,Completed
8526,493,2026-01-25,2,Online,Returned
8527,594,2025-06-11,1,Retail Store,Cancelled
8528,556,2025-10-14,3,Online,Completed
8529,107,2026-06-21,5,Online,Returned
8530,796,2025-12-30,3,Online,Cancelled
8531,59,2025-10-23,5,Online,Returned
8532,514,2025-10-29,2,Online,Cancelled
8533,709,2026-04-07,2,Online,Completed
8534,696,2024-12-02,2,Wholesale,Completed
8535,79,2025-12-09,4,Retail Store,Returned
8536,341,2026-01-05,3,Online,Returned
8537,586,2025-11-05,5,Online,Completed
8538,449,2024-11-19,4,Wholesale,Completed
8539,65,2025-12-23,2,Retail Store,Completed
8540,606,2025-12-08,1,Online,Completed
8541,117,2026-04-14,1,Online,Cancelled
8542,449,2024-02-22,4,Online,Returned
8543,358,2024-05-17,4,Retail Store,Completed
8544,295,2026-06-13,1,Retail Store,Completed
8545,46,2026-02-09,2,Retail Store,Completed
8546,186,2026-06-19,5,Retail Store,Returned
8547,607,2026-04-03,3,Retail Store,Completed
8548,172,2025-06-10,3,Retail Store,Completed
8549,514,2025-08-12,2,Online,Completed
8550,358,2026-06-01,4,Wholesale,Cancelled
8551,410,2025-06-13,5,Wholesale,Completed
8552,499,2025-06-12,3,Online,Completed
8553,358,2025-09-20,4,Retail Store,Completed
8554,196,2025-12-19,1,Online,Completed
8555,208,2026-05-21,1,Online,Completed
8556,430,2025-12-18,1,Online,Returned
8557,570,2026-04-08,5,Retail Store,Completed
8558,26,2026-06-17,4,Online,Cancelled
8559,109,2025-07-06,4,Online,Completed
8560,42,2026-05-10,3,Retail Store,Completed
8561,228,2026-06-27,4,Online,Cancelled
8562,207,2025-12-03,5,Online,Completed
8563,625,2026-04-10,4,Retail Store,Returned
8564,360,2024-06-07,4,Online,Completed
8565,12,2025-03-04,1,Online,Returned
8566,79,2025-05-02,4,Online,Completed
8567,506,2025-07-19,1,Online,Returned
8568,702,2025-10-25,3,Online,Completed
8569,565,2024-08-12,1,Online,Completed
8570,510,2024-12-17,2,Online,Completed
8571,284,2025-10-20,3,Retail Store,Completed
8572,92,2026-06-26,1,Online,Completed
8573,275,2026-04-25,2,Online,Returned
8574,248,2025-01-15,3,Retail Store,Returned
8575,193,2026-03-23,4,Retail Store,Completed
8576,776,2025-10-15,2,Wholesale,Completed
8577,52,2026-01-06,4,Online,Completed
8578,639,2025-01-29,1,Retail Store,Returned
8579,503,2024-11-25,3,Retail Store,Completed
8580,606,2025-11-18,1,Retail Store,Completed
8581,565,2024-08-09,1,Online,Completed
8582,295,2026-05-06,1,Wholesale,Completed
8583,28,2025-01-10,3,Wholesale,Completed
8584,222,2026-01-11,2,Wholesale,Cancelled
8585,458,2025-08-24,5,Online,Completed
8586,113,2025-05-05,3,Online,Returned
8587,800,2025-08-27,1,Retail Store,Completed
8588,381,2025-02-11,1,Wholesale,Returned
8589,240,2025-07-31,5,Retail Store,Completed
8590,59,2023-09-30,5,Retail Store,Completed
8591,464,2025-07-25,1,Retail Store,Cancelled
8592,340,2024-07-04,2,Online,Completed
8593,109,2025-06-24,4,Online,Completed
8594,18,2025-05-11,4,Online,Completed
8595,634,2025-04-18,4,Online,Completed
8596,452,2024-12-07,2,Online,Returned
8597,512,2024-03-30,1,Online,Completed
8598,95,2025-12-04,2,Online,Completed
8599,344,2026-06-24,1,Online,Completed
8600,739,2025-06-29,4,Online,Completed
8601,46,2025-11-28,2,Online,Cancelled
8602,718,2025-12-28,1,Retail Store,Returned
8603,690,2025-09-21,2,Retail Store,Returned
8604,52,2026-01-12,4,Retail Store,Completed
8605,639,2025-03-21,1,Online,Completed
8606,734,2026-04-22,1,Online,Completed
8607,441,2024-11-22,4,Online,Cancelled
8608,269,2025-05-20,5,Online,Completed
8609,555,2024-05-03,2,Retail Store,Completed
8610,164,2025-11-04,4,Retail Store,Returned
8611,102,2025-11-19,2,Online,Completed
8612,11,2026-01-06,2,Online,Completed
8613,738,2025-10-12,2,Retail Store,Returned
8614,670,2024-09-25,4,Wholesale,Returned
8615,564,2024-12-19,2,Retail Store,Completed
8616,706,2026-04-06,3,Retail Store,Completed
8617,145,2025-02-02,4,Retail Store,Completed
8618,235,2024-06-18,3,Online,Returned
8619,557,2026-02-03,1,Retail Store,Completed
8620,744,2026-06-20,2,Retail Store,Cancelled
8621,391,2025-08-04,5,Online,Completed
8622,557,2025-11-23,1,Wholesale,Completed
8623,693,2025-09-30,2,Online,Returned
8624,238,2025-11-24,3,Online,Completed
8625,632,2025-05-16,1,Wholesale,Cancelled
8626,212,2025-12-30,4,Wholesale,Completed
8627,40,2025-09-05,2,Online,Returned
8628,709,2026-02-20,2,Online,Returned
8629,537,2026-01-28,3,Retail Store,Completed
8630,652,2025-12-28,3,Online,Completed
8631,260,2024-06-02,4,Online,Returned
8632,725,2026-03-01,1,Online,Returned
8633,468,2023-12-20,1,Wholesale,Completed
8634,723,2025-04-17,3,Online,Cancelled
8635,81,2025-02-03,1,Online,Completed
8636,583,2026-05-12,2,Online,Cancelled
8637,712,2025-11-22,2,Retail Store,Cancelled
8638,702,2025-03-05,3,Wholesale,Completed
8639,681,2025-12-30,2,Retail Store,Completed
8640,775,2025-06-04,3,Online,Completed
8641,87,2026-06-18,1,Retail Store,Completed
8642,40,2023-08-31,2,Online,Completed
8643,183,2026-03-05,1,Wholesale,Completed
8644,178,2026-06-15,2,Online,Completed
8645,17,2024-07-28,1,Online,Completed
8646,493,2026-06-27,2,Online,Returned
8647,492,2024-03-04,4,Online,Completed
8648,421,2025-03-05,4,Online,Completed
8649,659,2025-12-05,1,Retail Store,Completed
8650,176,2025-08-17,2,Online,Completed
8651,49,2025-10-20,2,Retail Store,Completed
8652,674,2025-04-06,2,Retail Store,Completed
8653,103,2025-08-14,5,Wholesale,Cancelled
8654,540,2025-11-05,1,Online,Completed
8655,171,2025-11-14,2,Online,Completed
8656,452,2024-06-13,2,Online,Completed
8657,252,2026-02-21,1,Online,Completed
8658,104,2024-08-22,4,Online,Completed
8659,388,2026-02-15,2,Online,Completed
8660,210,2025-09-06,1,Wholesale,Cancelled
8661,380,2024-05-04,3,Wholesale,Completed
8662,350,2025-12-12,4,Online,Completed
8663,237,2025-05-28,1,Online,Completed
8664,479,2025-06-15,5,Retail Store,Completed
8665,55,2025-10-29,1,Online,Returned
8666,339,2025-09-17,2,Retail Store,Completed
8667,476,2025-12-16,2,Online,Cancelled
8668,506,2025-11-12,1,Online,Completed
8669,646,2026-03-26,4,Online,Returned
8670,49,2025-06-11,2,Retail Store,Completed
8671,423,2025-01-21,2,Retail Store,Returned
8672,237,2025-12-13,1,Online,Completed
8673,550,2025-08-07,3,Wholesale,Returned
8674,506,2026-02-23,1,Online,Returned
8675,736,2025-11-16,4,Online,Completed
8676,761,2025-11-21,5,Online,Completed
8677,725,2026-02-28,1,Online,Completed
8678,81,2026-02-12,1,Wholesale,Completed
8679,697,2026-01-20,1,Retail Store,Completed
8680,295,2026-05-30,1,Online,Completed
8681,663,2025-07-22,1,Wholesale,Completed
8682,239,2026-05-09,3,Wholesale,Completed
8683,280,2024-08-23,2,Online,Returned
8684,355,2026-04-28,3,Retail Store,Completed
8685,629,2024-06-10,2,Retail Store,Returned
8686,286,2026-03-13,4,Online,Cancelled
8687,145,2024-06-21,4,Online,Completed
8688,784,2024-05-19,1,Retail Store,Cancelled
8689,248,2024-03-17,3,Online,Completed
8690,603,2025-12-20,4,Wholesale,Completed
8691,476,2026-06-21,2,Online,Completed
8692,448,2025-03-29,2,Online,Cancelled
8693,182,2026-01-25,1,Online,Completed
8694,145,2026-02-02,4,Retail Store,Completed
8695,74,2026-04-06,2,Online,Completed
8696,536,2024-06-11,3,Wholesale,Cancelled
8697,585,2025-11-11,5,Online,Completed
8698,59,2024-11-14,5,Online,Completed
8699,125,2026-01-21,4,Online,Completed
8700,90,2025-11-06,2,Online,Cancelled
8701,344,2026-02-25,1,Online,Returned
8702,467,2025-09-14,1,Retail Store,Completed
8703,540,2025-08-29,1,Online,Returned
8704,493,2026-06-11,2,Online,Returned
8705,87,2024-12-20,1,Online,Returned
8706,674,2023-12-28,2,Retail Store,Completed
8707,206,2025-10-19,4,Online,Completed
8708,283,2025-12-17,2,Online,Completed
8709,545,2025-09-29,3,Online,Completed
8710,456,2025-06-10,4,Online,Returned
8711,550,2024-04-28,3,Online,Completed
8712,547,2025-11-04,5,Online,Completed
8713,271,2026-05-18,3,Online,Completed
8714,566,2023-12-28,1,Retail Store,Completed
8715,486,2025-08-24,1,Online,Completed
8716,551,2026-06-23,4,Online,Returned
8717,115,2025-07-28,4,Online,Completed
8718,571,2025-03-28,3,Online,Completed
8719,676,2026-04-03,2,Online,Completed
8720,519,2026-03-25,5,Online,Completed
8721,432,2024-05-28,1,Online,Cancelled
8722,267,2026-04-22,2,Online,Cancelled
8723,532,2026-02-14,3,Retail Store,Completed
8724,556,2025-12-28,3,Online,Returned
8725,196,2025-09-08,1,Online,Completed
8726,676,2026-05-18,2,Online,Cancelled
8727,383,2025-05-18,4,Online,Completed
8728,122,2025-02-01,2,Online,Completed
8729,543,2025-09-17,5,Online,Completed
8730,682,2025-12-21,3,Wholesale,Returned
8731,72,2025-07-14,4,Online,Returned
8732,362,2025-05-08,3,Online,Completed
8733,730,2025-12-25,4,Retail Store,Completed
8734,95,2025-06-08,2,Wholesale,Returned
8735,532,2025-10-23,3,Online,Completed
8736,350,2025-07-17,4,Online,Cancelled
8737,40,2025-09-15,2,Retail Store,Cancelled
8738,53,2024-05-30,5,Online,Completed
8739,588,2026-04-18,2,Online,Cancelled
8740,390,2025-11-21,3,Online,Completed
8741,122,2025-06-26,2,Online,Cancelled
8742,469,2023-10-20,2,Retail Store,Cancelled
8743,783,2024-07-25,5,Online,Completed
8744,267,2025-05-18,2,Retail Store,Completed
8745,267,2025-11-27,2,Online,Cancelled
8746,731,2025-06-23,3,Retail Store,Cancelled
8747,104,2025-11-22,4,Online,Completed
8748,504,2025-08-28,3,Retail Store,Completed
8749,178,2025-11-28,2,Online,Returned
8750,530,2026-01-01,2,Retail Store,Returned
8751,757,2024-09-11,5,Online,Completed
8752,424,2025-10-01,5,Online,Returned
8753,40,2025-11-01,2,Wholesale,Completed
8754,690,2026-01-21,2,Retail Store,Cancelled
8755,131,2026-01-02,3,Online,Cancelled
8756,34,2025-10-07,3,Retail Store,Returned
8757,9,2025-11-15,5,Online,Completed
8758,786,2025-05-08,4,Retail Store,Completed
8759,164,2025-06-12,4,Wholesale,Completed
8760,519,2026-06-14,5,Retail Store,Cancelled
8761,489,2024-11-05,4,Retail Store,Cancelled
8762,298,2025-06-22,4,Online,Completed
8763,355,2026-04-08,3,Retail Store,Returned
8764,558,2025-11-09,1,Online,Returned
8765,340,2024-11-02,2,Online,Completed
8766,734,2026-06-15,1,Online,Completed
8767,583,2025-07-13,2,Online,Completed
8768,318,2025-06-10,1,Retail Store,Cancelled
8769,288,2025-09-04,1,Wholesale,Completed
8770,202,2024-12-24,1,Online,Completed
8771,563,2026-03-03,2,Retail Store,Completed
8772,223,2025-09-16,2,Online,Returned
8773,281,2025-08-12,1,Retail Store,Completed
8774,5,2023-12-17,2,Retail Store,Returned
8775,493,2026-05-22,2,Retail Store,Completed
8776,41,2026-01-23,3,Online,Completed
8777,645,2026-01-31,2,Online,Cancelled
8778,86,2025-08-23,2,Online,Cancelled
8779,550,2024-09-17,3,Retail Store,Completed
8780,418,2026-06-12,3,Online,Cancelled
8781,564,2025-10-23,2,Online,Completed
8782,468,2024-04-10,1,Online,Completed
8783,135,2024-12-25,4,Wholesale,Completed
8784,411,2026-02-02,2,Retail Store,Completed
8785,398,2026-03-08,3,Online,Completed
8786,92,2026-06-03,1,Online,Cancelled
8787,50,2025-06-09,2,Online,Cancelled
8788,575,2025-08-27,1,Wholesale,Cancelled
8789,289,2025-03-15,3,Wholesale,Completed
8790,458,2025-07-14,5,Retail Store,Returned
8791,330,2025-11-10,2,Wholesale,Cancelled
8792,318,2025-11-17,1,Online,Completed
8793,375,2025-06-22,1,Online,Completed
8794,299,2024-11-16,4,Online,Completed
8795,542,2025-10-24,2,Online,Completed
8796,89,2025-11-17,5,Wholesale,Completed
8797,570,2025-02-12,5,Online,Cancelled
8798,46,2024-07-24,2,Wholesale,Completed
8799,66,2025-10-21,2,Retail Store,Completed
8800,722,2025-03-17,4,Wholesale,Completed
8801,557,2024-05-30,1,Wholesale,Cancelled
8802,189,2026-04-02,4,Wholesale,Returned
8803,564,2024-11-19,2,Online,Cancelled
8804,244,2023-10-30,1,Online,Returned
8805,786,2025-03-13,4,Retail Store,Completed
8806,117,2024-04-05,1,Online,Completed
8807,391,2026-03-28,5,Retail Store,Returned
8808,675,2025-09-03,2,Retail Store,Completed
8809,645,2026-06-21,2,Online,Completed
8810,472,2026-05-23,5,Online,Completed
8811,102,2026-05-20,2,Online,Cancelled
8812,248,2025-07-13,3,Retail Store,Completed
8813,776,2025-08-20,2,Wholesale,Completed
8814,103,2025-09-10,5,Retail Store,Completed
8815,491,2024-06-19,5,Online,Completed
8816,437,2024-11-11,1,Online,Returned
8817,452,2023-11-24,2,Online,Cancelled
8818,292,2026-03-02,4,Online,Returned
8819,530,2025-08-25,2,Online,Completed
8820,109,2025-10-17,4,Online,Completed
8821,557,2025-07-07,1,Online,Completed
8822,536,2024-04-01,3,Online,Completed
8823,96,2025-02-02,2,Online,Returned
8824,368,2025-06-25,3,Online,Completed
8825,215,2025-11-17,2,Online,Completed
8826,488,2024-11-20,1,Online,Returned
8827,743,2025-11-07,1,Online,Completed
8828,264,2025-11-13,2,Online,Returned
8829,156,2024-11-02,1,Wholesale,Completed
8830,212,2025-07-01,4,Online,Cancelled
8831,163,2023-12-12,4,Retail Store,Cancelled
8832,507,2025-09-21,4,Retail Store,Completed
8833,36,2025-03-06,4,Retail Store,Completed
8834,428,2025-10-12,1,Online,Returned
8835,103,2025-09-03,5,Retail Store,Returned
8836,152,2025-05-01,2,Online,Cancelled
8837,526,2025-03-11,4,Online,Completed
8838,181,2024-10-20,2,Online,Cancelled
8839,526,2025-07-18,4,Online,Completed
8840,52,2025-12-15,4,Wholesale,Completed
8841,734,2025-11-13,1,Online,Returned
8842,507,2026-04-27,4,Retail Store,Completed
8843,28,2026-06-19,3,Online,Completed
8844,167,2025-04-20,4,Online,Completed
8845,283,2025-05-27,2,Retail Store,Completed
8846,684,2026-04-18,4,Online,Completed
8847,66,2025-02-01,2,Online,Returned
8848,513,2023-11-05,1,Online,Cancelled
8849,17,2025-10-30,1,Retail Store,Completed
8850,145,2025-08-18,4,Online,Completed
8851,156,2024-08-17,1,Wholesale,Cancelled
8852,383,2025-11-22,4,Wholesale,Returned
8853,634,2024-09-26,4,Wholesale,Completed
8854,382,2025-05-11,2,Online,Cancelled
8855,544,2025-06-27,2,Online,Completed
8856,458,2025-08-09,5,Retail Store,Completed
8857,553,2024-11-16,3,Online,Completed
8858,280,2025-11-24,2,Retail Store,Completed
8859,103,2024-09-15,5,Retail Store,Completed
8860,212,2025-07-18,4,Online,Completed
