order_id,item_id,date_key,customer_id,product_id,region_id,channel,quantity,unit_price,discount_pct,revenue,cost,profit,order_status
6737,10227,20240512,194,1,4,Online,1,16547.71,0.0,16547.71,12161.38,4386.33,Completed
6737,10228,20240512,194,80,4,Online,2,4557.3,0.0,9114.6,5863.36,3251.24,Completed
6738,10229,20251108,634,79,4,Online,1,3975.62,0.0,3975.62,2682.42,1293.2,Completed
6739,10230,20251003,554,24,5,Online,1,6901.74,0.0,6901.74,4244.54,2657.2,Completed
6740,10231,20260320,572,48,2,Retail Store,1,3082.84,0.0,3082.84,1808.54,1274.3,Completed
6740,10232,20260320,572,44,2,Retail Store,3,822.56,0.0,2467.68,1518.84,948.84,Completed
6743,10238,20250815,267,86,2,Online,1,1068.62,0.0,1068.62,796.1,272.52,Completed
6744,10239,20250927,406,38,2,Online,1,512.6,0.0,512.6,307.01,205.59,Completed
6744,10240,20250927,406,83,2,Online,2,1117.07,0.0,2234.14,1644.78,589.36,Completed
6744,10241,20250927,406,34,2,Online,1,7092.2,0.0,7092.2,4391.4,2700.8,Completed
6745,10242,20251013,215,46,2,Online,1,2783.21,0.0,2783.21,1644.13,1139.08,Completed
6746,10243,20240918,680,67,3,Online,1,1854.0,10.0,1668.6,995.39,673.21,Completed
6746,10244,20240918,680,88,3,Online,1,946.27,0.0,946.27,708.21,238.06,Completed
6746,10245,20240918,680,2,3,Online,1,22157.13,0.0,22157.13,17402.58,4754.55,Completed
6747,10246,20251110,289,88,3,Online,1,946.27,5.0,898.96,708.21,190.75,Completed
6747,10247,20251110,289,84,3,Online,1,634.81,0.0,634.81,446.14,188.67,Completed
6749,10249,20260225,295,37,1,Online,1,1294.79,5.0,1230.05,812.1,417.95,Completed
6749,10250,20260225,295,21,1,Online,1,5566.15,0.0,5566.15,3785.7,1780.45,Completed
6750,10251,20260613,446,21,3,Online,1,5566.15,15.0,4731.23,3785.7,945.53,Completed
6751,10252,20250914,87,37,1,Wholesale,1,1294.79,0.0,1294.79,812.1,482.69,Completed
6753,10255,20260218,747,56,1,Retail Store,1,2379.66,5.0,2260.68,1198.06,1062.62,Completed
6753,10256,20260218,747,49,1,Retail Store,3,4047.64,0.0,12142.92,7503.39,4639.53,Completed
6754,10257,20260429,443,7,4,Online,1,16362.3,5.0,15544.18,12834.47,2709.71,Completed
6757,10261,20250503,135,33,4,Wholesale,1,7279.95,0.0,7279.95,4659.99,2619.96,Completed
6757,10262,20250503,135,63,4,Wholesale,1,323.05,0.0,323.05,177.87,145.18,Completed
6757,10263,20250503,135,1,4,Wholesale,1,16547.71,15.0,14065.55,12161.38,1904.17,Completed
6757,10264,20250503,135,45,4,Wholesale,1,3281.6,0.0,3281.6,1958.81,1322.79,Completed
6758,10265,20250824,292,23,4,Wholesale,1,5558.81,0.0,5558.81,3850.01,1708.8,Completed
6759,10266,20250925,492,27,4,Online,1,3772.72,0.0,3772.72,2595.78,1176.94,Completed
6760,10267,20241016,145,58,4,Retail Store,2,1470.73,15.0,2500.24,1501.0,999.24,Completed
6762,10269,20260430,491,44,5,Online,2,822.56,0.0,1645.12,1012.56,632.56,Completed
6762,10270,20260430,491,85,5,Online,1,417.62,0.0,417.62,280.56,137.06,Completed
6763,10271,20250718,230,67,1,Wholesale,1,1854.0,0.0,1854.0,995.39,858.61,Completed
6765,10273,20260324,301,44,3,Online,1,822.56,0.0,822.56,506.28,316.28,Completed
6767,10275,20260609,230,33,1,Online,1,7279.95,10.0,6551.96,4659.99,1891.97,Completed
6768,10276,20260514,174,77,3,Online,2,6440.95,0.0,12881.9,9223.34,3658.56,Completed
6770,10278,20240319,379,13,1,Wholesale,2,34166.41,0.0,68332.82,54947.92,13384.9,Completed
6772,10280,20260619,106,65,4,Online,3,864.5,10.0,2334.15,1415.4,918.75,Completed
6775,10283,20241203,741,8,2,Online,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
6776,10284,20251127,47,21,4,Online,1,5566.15,0.0,5566.15,3785.7,1780.45,Completed
6776,10285,20251127,47,11,4,Online,2,4975.98,15.0,8459.17,8030.34,428.83,Completed
6777,10286,20260304,476,45,2,Online,1,3281.6,0.0,3281.6,1958.81,1322.79,Completed
6777,10287,20260304,476,87,2,Online,1,536.26,0.0,536.26,384.12,152.14,Completed
6779,10290,20260420,164,8,4,Online,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
6780,10291,20250529,65,11,2,Online,1,4975.98,0.0,4975.98,4015.17,960.81,Completed
6780,10292,20250529,65,39,2,Online,1,1734.26,15.0,1474.12,1106.48,367.64,Completed
6780,10293,20250529,65,63,2,Online,2,323.05,0.0,646.1,355.74,290.36,Completed
6780,10294,20250529,65,7,2,Online,1,16362.3,0.0,16362.3,12834.47,3527.83,Completed
6782,10296,20240617,616,14,1,Online,1,15152.85,0.0,15152.85,11788.81,3364.04,Completed
6782,10297,20240617,616,15,1,Online,1,12126.14,5.0,11519.83,8888.96,2630.87,Completed
6783,10298,20240410,89,48,5,Retail Store,2,3082.84,0.0,6165.68,3617.08,2548.6,Completed
6784,10299,20260530,92,47,1,Wholesale,1,1785.27,15.0,1517.48,1030.42,487.06,Completed
6785,10300,20260330,777,47,4,Online,3,1785.27,10.0,4820.23,3091.26,1728.97,Completed
6786,10301,20251108,15,68,1,Online,1,1113.39,15.0,946.38,603.8,342.58,Completed
6787,10302,20251110,728,83,2,Online,1,1117.07,0.0,1117.07,822.39,294.68,Completed
6787,10303,20251110,728,70,2,Online,1,4303.2,5.0,4088.04,3122.57,965.47,Completed
6788,10304,20250904,428,66,1,Online,1,785.79,0.0,785.79,395.02,390.77,Completed
6789,10305,20260520,276,51,2,Online,2,3900.27,0.0,7800.54,4798.38,3002.16,Completed
6790,10306,20251111,441,89,4,Wholesale,1,1041.09,0.0,1041.09,781.4,259.69,Completed
6790,10307,20251111,441,23,4,Wholesale,3,5558.81,0.0,16676.43,11550.03,5126.4,Completed
6792,10312,20250530,126,32,2,Online,2,4474.51,0.0,8949.02,5781.2,3167.82,Completed
6792,10313,20250530,126,4,2,Online,1,12852.86,0.0,12852.86,10434.18,2418.68,Completed
6792,10314,20250530,126,59,2,Online,1,1577.53,0.0,1577.53,845.24,732.29,Completed
6795,10319,20251123,544,69,2,Online,1,2060.65,0.0,2060.65,1401.41,659.24,Completed
6795,10320,20251123,544,83,2,Online,1,1117.07,5.0,1061.22,822.39,238.83,Completed
6796,10321,20260411,432,18,1,Retail Store,1,15449.62,15.0,13132.18,12222.69,909.49,Completed
6796,10322,20260411,432,45,1,Retail Store,1,3281.6,0.0,3281.6,1958.81,1322.79,Completed
6797,10323,20251013,702,9,3,Online,1,31536.01,0.0,31536.01,24029.47,7506.54,Completed
6798,10324,20241202,323,43,3,Online,2,854.87,0.0,1709.74,1007.12,702.62,Completed
6798,10325,20241202,323,61,3,Online,1,241.57,0.0,241.57,141.06,100.51,Completed
6798,10326,20241202,323,70,3,Online,2,4303.2,0.0,8606.4,6245.14,2361.26,Completed
6798,10327,20241202,323,90,3,Online,1,867.09,0.0,867.09,655.66,211.43,Completed
6799,10328,20240804,727,72,2,Retail Store,3,5499.18,10.0,14847.79,11336.82,3510.97,Completed
6799,10329,20240804,727,26,2,Retail Store,1,5258.5,0.0,5258.5,3345.69,1912.81,Completed
6801,10331,20250430,267,5,2,Wholesale,2,14991.35,5.0,28483.56,23312.28,5171.28,Completed
6803,10333,20260107,751,5,4,Retail Store,1,14991.35,0.0,14991.35,11656.14,3335.21,Completed
6803,10334,20260107,751,24,4,Retail Store,1,6901.74,5.0,6556.65,4244.54,2312.11,Completed
6804,10335,20241129,310,35,2,Online,1,2453.48,0.0,2453.48,1541.17,912.31,Completed
6804,10336,20241129,310,28,2,Online,1,5480.82,0.0,5480.82,3528.95,1951.87,Completed
6807,10340,20260120,614,27,2,Retail Store,1,3772.72,0.0,3772.72,2595.78,1176.94,Completed
6808,10341,20240412,474,90,3,Online,1,867.09,5.0,823.74,655.66,168.08,Completed
6808,10342,20240412,474,13,3,Online,1,34166.41,5.0,32458.09,27473.96,4984.13,Completed
6809,10343,20260322,92,22,1,Online,1,5909.06,0.0,5909.06,3718.66,2190.4,Completed
6810,10344,20251128,467,27,1,Online,1,3772.72,0.0,3772.72,2595.78,1176.94,Completed
6811,10345,20241111,46,61,2,Online,2,241.57,0.0,483.14,282.12,201.02,Completed
6811,10346,20241111,46,87,2,Online,1,536.26,0.0,536.26,384.12,152.14,Completed
6811,10347,20241111,46,36,2,Online,3,4356.43,0.0,13069.29,8071.14,4998.15,Completed
6812,10348,20251124,14,38,2,Online,1,512.6,5.0,486.97,307.01,179.96,Completed
6813,10349,20250425,592,10,3,Online,1,4712.58,5.0,4476.95,3467.42,1009.53,Completed
6814,10350,20260406,92,15,1,Online,1,12126.14,0.0,12126.14,8888.96,3237.18,Completed
6814,10351,20260406,92,56,1,Online,1,2379.66,5.0,2260.68,1198.06,1062.62,Completed
6817,10357,20251104,383,13,4,Wholesale,1,34166.41,0.0,34166.41,27473.96,6692.45,Completed
6818,10358,20251122,395,28,1,Retail Store,1,5480.82,0.0,5480.82,3528.95,1951.87,Completed
6818,10359,20251122,395,58,1,Retail Store,1,1470.73,0.0,1470.73,750.5,720.23,Completed
6819,10360,20240626,94,76,1,Retail Store,1,3324.41,0.0,3324.41,2394.51,929.9,Completed
6819,10361,20240626,94,34,1,Retail Store,3,7092.2,0.0,21276.6,13174.2,8102.4,Completed
6822,10365,20251103,544,36,2,Online,1,4356.43,15.0,3702.97,2690.38,1012.59,Completed
6822,10366,20251103,544,54,2,Online,3,2742.3,0.0,8226.9,4775.07,3451.83,Completed
6822,10367,20251103,544,78,2,Online,1,2386.16,0.0,2386.16,1539.39,846.77,Completed
6824,10369,20250108,643,27,1,Online,1,3772.72,0.0,3772.72,2595.78,1176.94,Completed
6825,10370,20251009,383,17,4,Online,1,15476.14,0.0,15476.14,11962.37,3513.77,Completed
6825,10371,20251009,383,31,4,Online,1,4244.99,0.0,4244.99,2676.25,1568.74,Completed
6826,10372,20260627,92,75,1,Retail Store,2,3268.16,0.0,6536.32,4159.62,2376.7,Completed
6829,10376,20260209,340,18,2,Retail Store,1,15449.62,5.0,14677.14,12222.69,2454.45,Completed
6831,10378,20241208,683,66,3,Online,1,785.79,0.0,785.79,395.02,390.77,Completed
6832,10379,20241125,358,6,4,Retail Store,3,20199.11,10.0,54537.6,47872.74,6664.86,Completed
6833,10380,20250813,513,24,1,Online,1,6901.74,0.0,6901.74,4244.54,2657.2,Completed
6833,10381,20250813,513,85,1,Online,1,417.62,0.0,417.62,280.56,137.06,Completed
6834,10382,20260514,476,19,2,Online,3,4374.56,0.0,13123.68,7919.82,5203.86,Completed
6834,10383,20260514,476,15,2,Online,1,12126.14,0.0,12126.14,8888.96,3237.18,Completed
6834,10384,20260514,476,70,2,Online,1,4303.2,10.0,3872.88,3122.57,750.31,Completed
6835,10385,20260609,309,57,2,Online,1,1826.43,10.0,1643.79,1061.39,582.4,Completed
6836,10386,20260401,232,48,1,Online,1,3082.84,0.0,3082.84,1808.54,1274.3,Completed
6837,10387,20260611,183,19,1,Online,1,4374.56,0.0,4374.56,2639.94,1734.62,Completed
6837,10388,20260611,183,87,1,Online,1,536.26,15.0,455.82,384.12,71.7,Completed
6838,10389,20260501,540,59,1,Retail Store,1,1577.53,0.0,1577.53,845.24,732.29,Completed
6839,10390,20260302,693,65,2,Retail Store,1,864.5,0.0,864.5,471.8,392.7,Completed
6840,10391,20260308,749,72,2,Wholesale,2,5499.18,0.0,10998.36,7557.88,3440.48,Completed
6841,10392,20241205,712,26,2,Online,1,5258.5,0.0,5258.5,3345.69,1912.81,Completed
6842,10393,20260123,314,27,1,Retail Store,1,3772.72,0.0,3772.72,2595.78,1176.94,Completed
6842,10394,20260123,314,52,1,Retail Store,1,4826.75,0.0,4826.75,2945.49,1881.26,Completed
6843,10395,20251017,267,15,2,Retail Store,1,12126.14,0.0,12126.14,8888.96,3237.18,Completed
6846,10399,20260106,224,14,4,Wholesale,1,15152.85,0.0,15152.85,11788.81,3364.04,Completed
6846,10400,20260106,224,79,4,Wholesale,1,3975.62,5.0,3776.84,2682.42,1094.42,Completed
6847,10401,20250102,360,77,4,Online,3,6440.95,15.0,16424.42,13835.01,2589.41,Completed
6850,10404,20250624,733,42,2,Retail Store,1,1830.31,10.0,1647.28,1098.69,548.59,Completed
6850,10405,20250624,733,84,2,Retail Store,1,634.81,0.0,634.81,446.14,188.67,Completed
6854,10411,20260502,597,70,3,Online,1,4303.2,0.0,4303.2,3122.57,1180.63,Completed
6855,10412,20251029,126,79,2,Online,1,3975.62,0.0,3975.62,2682.42,1293.2,Completed
6857,10414,20250505,47,2,4,Retail Store,1,22157.13,0.0,22157.13,17402.58,4754.55,Completed
6857,10415,20250505,47,68,4,Retail Store,1,1113.39,0.0,1113.39,603.8,509.59,Completed
6857,10416,20250505,47,85,4,Retail Store,1,417.62,10.0,375.86,280.56,95.3,Completed
6858,10417,20240807,46,77,2,Online,1,6440.95,0.0,6440.95,4611.67,1829.28,Completed
6862,10423,20260616,74,80,2,Online,1,4557.3,0.0,4557.3,2931.68,1625.62,Completed
6862,10424,20260616,74,83,2,Online,1,1117.07,0.0,1117.07,822.39,294.68,Completed
6863,10425,20240917,648,40,2,Retail Store,1,4850.53,0.0,4850.53,2996.07,1854.46,Completed
6864,10426,20250212,650,89,2,Wholesale,1,1041.09,10.0,936.98,781.4,155.58,Completed
6867,10429,20240621,675,57,2,Online,2,1826.43,0.0,3652.86,2122.78,1530.08,Completed
6867,10430,20240621,675,28,2,Online,2,5480.82,0.0,10961.64,7057.9,3903.74,Completed
6868,10431,20241214,203,49,1,Retail Store,1,4047.64,0.0,4047.64,2501.13,1546.51,Completed
6869,10432,20250429,550,9,3,Retail Store,1,31536.01,0.0,31536.01,24029.47,7506.54,Completed
6872,10435,20231224,144,47,4,Retail Store,1,1785.27,0.0,1785.27,1030.42,754.85,Completed
6876,10441,20240607,16,50,5,Retail Store,3,2922.94,0.0,8768.82,5105.58,3663.24,Completed
6876,10442,20240607,16,63,5,Retail Store,1,323.05,0.0,323.05,177.87,145.18,Completed
6877,10443,20251122,66,61,2,Online,3,241.57,0.0,724.71,423.18,301.53,Completed
6878,10444,20260201,383,28,4,Retail Store,1,5480.82,0.0,5480.82,3528.95,1951.87,Completed
6878,10445,20260201,383,63,4,Retail Store,1,323.05,0.0,323.05,177.87,145.18,Completed
6880,10448,20251013,176,39,2,Wholesale,1,1734.26,0.0,1734.26,1106.48,627.78,Completed
6880,10449,20251013,176,46,2,Wholesale,1,2783.21,0.0,2783.21,1644.13,1139.08,Completed
6881,10450,20250617,136,76,2,Online,1,3324.41,0.0,3324.41,2394.51,929.9,Completed
6881,10451,20250617,136,1,2,Online,1,16547.71,0.0,16547.71,12161.38,4386.33,Completed
6882,10452,20250118,62,47,4,Online,1,1785.27,0.0,1785.27,1030.42,754.85,Completed
6884,10454,20260311,443,34,4,Retail Store,2,7092.2,10.0,12765.96,8782.8,3983.16,Completed
6885,10455,20251104,87,84,1,Retail Store,1,634.81,15.0,539.59,446.14,93.45,Completed
6886,10456,20250812,122,10,2,Online,1,4712.58,0.0,4712.58,3467.42,1245.16,Completed
6887,10457,20260507,748,31,2,Online,1,4244.99,0.0,4244.99,2676.25,1568.74,Completed
6888,10458,20250726,561,48,1,Online,2,3082.84,0.0,6165.68,3617.08,2548.6,Completed
6890,10461,20260321,398,11,3,Online,1,4975.98,0.0,4975.98,4015.17,960.81,Completed
6893,10464,20260108,461,28,4,Online,1,5480.82,5.0,5206.78,3528.95,1677.83,Completed
6893,10465,20260108,461,29,4,Online,1,3880.7,0.0,3880.7,2513.63,1367.07,Completed
6894,10466,20251016,239,25,3,Retail Store,1,1854.98,15.0,1576.73,1229.7,347.03,Completed
6895,10467,20260304,667,7,4,Retail Store,1,16362.3,0.0,16362.3,12834.47,3527.83,Completed
6896,10468,20240715,616,67,1,Online,1,1854.0,0.0,1854.0,995.39,858.61,Completed
6896,10469,20240715,616,26,1,Online,2,5258.5,5.0,9991.15,6691.38,3299.77,Completed
6897,10470,20250325,690,48,2,Online,1,3082.84,0.0,3082.84,1808.54,1274.3,Completed
6898,10471,20251228,702,80,3,Retail Store,1,4557.3,0.0,4557.3,2931.68,1625.62,Completed
6898,10472,20251228,702,70,3,Retail Store,1,4303.2,0.0,4303.2,3122.57,1180.63,Completed
6899,10473,20250329,638,64,2,Retail Store,1,935.05,0.0,935.05,491.45,443.6,Completed
6900,10474,20250726,531,78,2,Online,1,2386.16,0.0,2386.16,1539.39,846.77,Completed
6900,10475,20250726,531,3,2,Online,1,23743.12,0.0,23743.12,19572.85,4170.27,Completed
6900,10476,20250726,531,15,2,Online,1,12126.14,10.0,10913.53,8888.96,2024.57,Completed
6901,10477,20241026,122,36,2,Retail Store,1,4356.43,5.0,4138.61,2690.38,1448.23,Completed
6902,10478,20260611,418,21,3,Online,2,5566.15,0.0,11132.3,7571.4,3560.9,Completed
6902,10479,20260611,418,63,3,Online,1,323.05,0.0,323.05,177.87,145.18,Completed
6903,10480,20251128,497,19,1,Retail Store,1,4374.56,5.0,4155.83,2639.94,1515.89,Completed
6904,10481,20250622,54,1,2,Online,1,16547.71,0.0,16547.71,12161.38,4386.33,Completed
6905,10482,20260522,92,14,1,Online,1,15152.85,0.0,15152.85,11788.81,3364.04,Completed
6905,10483,20260522,92,12,1,Online,1,10227.67,0.0,10227.67,7982.52,2245.15,Completed
6906,10484,20250207,210,83,1,Online,1,1117.07,0.0,1117.07,822.39,294.68,Completed
6907,10485,20241220,379,6,1,Online,1,20199.11,5.0,19189.15,15957.58,3231.57,Completed
6907,10486,20241220,379,42,1,Online,1,1830.31,0.0,1830.31,1098.69,731.62,Completed
6908,10487,20250413,327,16,5,Online,1,36150.9,0.0,36150.9,26770.37,9380.53,Completed
6908,10488,20250413,327,51,5,Online,2,3900.27,5.0,7410.51,4798.38,2612.13,Completed
6909,10489,20260303,562,71,5,Online,3,5796.79,0.0,17390.37,11103.99,6286.38,Completed
6909,10490,20260303,562,41,5,Online,2,2162.29,0.0,4324.58,2390.72,1933.86,Completed
6909,10491,20260303,562,43,5,Online,1,854.87,0.0,854.87,503.56,351.31,Completed
6912,10494,20250808,377,53,2,Online,1,3260.34,0.0,3260.34,1879.52,1380.82,Completed
6912,10495,20250808,377,42,2,Online,3,1830.31,0.0,5490.93,3296.07,2194.86,Completed
6912,10496,20250808,377,34,2,Online,1,7092.2,5.0,6737.59,4391.4,2346.19,Completed
6913,10497,20250205,280,22,2,Online,1,5909.06,15.0,5022.7,3718.66,1304.04,Completed
6914,10498,20251201,164,37,4,Online,1,1294.79,0.0,1294.79,812.1,482.69,Completed
6914,10499,20251201,164,10,4,Online,2,4712.58,0.0,9425.16,6934.84,2490.32,Completed
6915,10500,20231122,59,78,5,Retail Store,1,2386.16,0.0,2386.16,1539.39,846.77,Completed
6916,10501,20250218,519,63,5,Online,2,323.05,0.0,646.1,355.74,290.36,Completed
6919,10505,20260405,409,33,1,Retail Store,1,7279.95,0.0,7279.95,4659.99,2619.96,Completed
6924,10514,20260123,778,79,1,Online,1,3975.62,5.0,3776.84,2682.42,1094.42,Completed
6924,10515,20260123,778,20,1,Online,1,2963.93,0.0,2963.93,2025.77,938.16,Completed
6927,10518,20260623,482,68,4,Online,1,1113.39,0.0,1113.39,603.8,509.59,Completed
6928,10519,20240916,244,40,1,Online,1,4850.53,0.0,4850.53,2996.07,1854.46,Completed
6930,10522,20260623,363,59,3,Online,1,1577.53,0.0,1577.53,845.24,732.29,Completed
6931,10523,20241204,245,12,4,Retail Store,1,10227.67,0.0,10227.67,7982.52,2245.15,Completed
6931,10524,20241204,245,73,4,Retail Store,1,4850.84,0.0,4850.84,3398.28,1452.56,Completed
6933,10527,20241209,544,63,2,Retail Store,1,323.05,0.0,323.05,177.87,145.18,Completed
6936,10530,20240813,665,66,2,Retail Store,2,785.79,0.0,1571.58,790.04,781.54,Completed
6936,10531,20240813,665,39,2,Retail Store,1,1734.26,10.0,1560.83,1106.48,454.35,Completed
6939,10534,20230917,506,52,1,Retail Store,1,4826.75,0.0,4826.75,2945.49,1881.26,Completed
6939,10535,20230917,506,26,1,Retail Store,2,5258.5,0.0,10517.0,6691.38,3825.62,Completed
6940,10536,20260117,340,48,2,Online,1,3082.84,5.0,2928.7,1808.54,1120.16,Completed
6942,10539,20250427,793,7,1,Wholesale,2,16362.3,0.0,32724.6,25668.94,7055.66,Completed
6943,10540,20250915,456,30,4,Online,1,3612.36,0.0,3612.36,2455.78,1156.58,Completed
6944,10541,20240622,195,42,4,Online,2,1830.31,0.0,3660.62,2197.38,1463.24,Completed
6945,10542,20250715,676,31,2,Online,3,4244.99,0.0,12734.97,8028.75,4706.22,Completed
6946,10543,20231208,85,11,5,Retail Store,2,4975.98,5.0,9454.36,8030.34,1424.02,Completed
6947,10544,20251117,550,83,3,Retail Store,1,1117.07,0.0,1117.07,822.39,294.68,Completed
6947,10545,20251117,550,50,3,Retail Store,1,2922.94,0.0,2922.94,1701.86,1221.08,Completed
6948,10546,20240104,5,10,2,Online,3,4712.58,5.0,13430.85,10402.26,3028.59,Completed
6948,10547,20240104,5,46,2,Online,3,2783.21,0.0,8349.63,4932.39,3417.24,Completed
6950,10549,20241227,720,71,1,Retail Store,1,5796.79,0.0,5796.79,3701.33,2095.46,Completed
6950,10550,20241227,720,89,1,Retail Store,1,1041.09,15.0,884.93,781.4,103.53,Completed
6951,10551,20260425,773,27,3,Wholesale,1,3772.72,0.0,3772.72,2595.78,1176.94,Completed
6952,10552,20251204,5,69,2,Retail Store,1,2060.65,0.0,2060.65,1401.41,659.24,Completed
6953,10553,20250710,749,41,2,Retail Store,1,2162.29,5.0,2054.18,1195.36,858.82,Completed
6953,10554,20250710,749,74,2,Retail Store,1,4837.19,10.0,4353.47,3377.85,975.62,Completed
6955,10556,20260130,458,84,5,Online,2,634.81,0.0,1269.62,892.28,377.34,Completed
6955,10557,20260130,458,60,5,Online,2,1873.77,5.0,3560.16,2021.26,1538.9,Completed
6955,10558,20260130,458,64,5,Online,1,935.05,5.0,888.3,491.45,396.85,Completed
6956,10559,20251221,507,2,4,Online,1,22157.13,0.0,22157.13,17402.58,4754.55,Completed
6956,10560,20251221,507,36,4,Online,1,4356.43,5.0,4138.61,2690.38,1448.23,Completed
6956,10561,20251221,507,13,4,Online,1,34166.41,0.0,34166.41,27473.96,6692.45,Completed
6957,10562,20250804,674,60,2,Wholesale,1,1873.77,5.0,1780.08,1010.63,769.45,Completed
6958,10563,20260323,328,18,1,Retail Store,1,15449.62,5.0,14677.14,12222.69,2454.45,Completed
6958,10564,20260323,328,47,1,Retail Store,1,1785.27,10.0,1606.74,1030.42,576.32,Completed
6959,10565,20250511,181,9,2,Retail Store,3,31536.01,0.0,94608.03,72088.41,22519.62,Completed
6959,10566,20250511,181,43,2,Retail Store,1,854.87,5.0,812.13,503.56,308.57,Completed
6959,10567,20250511,181,58,2,Retail Store,1,1470.73,0.0,1470.73,750.5,720.23,Completed
6961,10569,20250901,29,46,4,Retail Store,2,2783.21,10.0,5009.78,3288.26,1721.52,Completed
6962,10570,20251018,205,66,1,Retail Store,3,785.79,0.0,2357.37,1185.06,1172.31,Completed
6963,10571,20241116,387,87,5,Wholesale,1,536.26,0.0,536.26,384.12,152.14,Completed
6963,10572,20241116,387,89,5,Wholesale,1,1041.09,0.0,1041.09,781.4,259.69,Completed
6966,10576,20250922,556,61,3,Online,2,241.57,0.0,483.14,282.12,201.02,Completed
6967,10577,20260506,145,30,4,Online,1,3612.36,0.0,3612.36,2455.78,1156.58,Completed
6968,10578,20240610,181,46,2,Online,1,2783.21,10.0,2504.89,1644.13,860.76,Completed
6968,10579,20240610,181,20,2,Online,2,2963.93,0.0,5927.86,4051.54,1876.32,Completed
6969,10580,20240701,451,73,1,Retail Store,1,4850.84,0.0,4850.84,3398.28,1452.56,Completed
6969,10581,20240701,451,44,1,Retail Store,1,822.56,0.0,822.56,506.28,316.28,Completed
6970,10582,20240804,328,49,1,Retail Store,1,4047.64,0.0,4047.64,2501.13,1546.51,Completed
6970,10583,20240804,328,89,1,Retail Store,1,1041.09,0.0,1041.09,781.4,259.69,Completed
6971,10584,20260411,267,13,2,Wholesale,1,34166.41,15.0,29041.45,27473.96,1567.49,Completed
6972,10585,20250828,200,47,3,Online,1,1785.27,15.0,1517.48,1030.42,487.06,Completed
6972,10586,20250828,200,27,3,Online,1,3772.72,0.0,3772.72,2595.78,1176.94,Completed
6973,10587,20250928,66,69,2,Retail Store,1,2060.65,0.0,2060.65,1401.41,659.24,Completed
6973,10588,20250928,66,1,2,Retail Store,1,16547.71,0.0,16547.71,12161.38,4386.33,Completed
6976,10591,20231021,334,56,2,Retail Store,1,2379.66,10.0,2141.69,1198.06,943.63,Completed
6976,10592,20231021,334,1,2,Retail Store,1,16547.71,5.0,15720.32,12161.38,3558.94,Completed
6977,10593,20250501,629,80,2,Online,3,4557.3,0.0,13671.9,8795.04,4876.86,Completed
6981,10597,20260610,285,30,5,Online,1,3612.36,5.0,3431.74,2455.78,975.96,Completed
6983,10599,20250623,79,69,4,Retail Store,1,2060.65,0.0,2060.65,1401.41,659.24,Completed
6984,10600,20260607,776,43,2,Wholesale,1,854.87,0.0,854.87,503.56,351.31,Completed
6987,10606,20250215,104,81,4,Wholesale,1,692.89,0.0,692.89,498.78,194.11,Completed
6987,10607,20250215,104,26,4,Wholesale,1,5258.5,0.0,5258.5,3345.69,1912.81,Completed
6988,10608,20240804,84,24,2,Retail Store,1,6901.74,5.0,6556.65,4244.54,2312.11,Completed
6988,10609,20240804,84,8,2,Retail Store,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
6989,10610,20260618,465,67,4,Online,2,1854.0,0.0,3708.0,1990.78,1717.22,Completed
6990,10611,20260611,60,18,5,Retail Store,2,15449.62,0.0,30899.24,24445.38,6453.86,Completed
6991,10612,20260617,383,13,4,Retail Store,1,34166.41,0.0,34166.41,27473.96,6692.45,Completed
6993,10615,20250901,74,42,2,Retail Store,1,1830.31,0.0,1830.31,1098.69,731.62,Completed
6994,10616,20240623,62,16,4,Online,1,36150.9,0.0,36150.9,26770.37,9380.53,Completed
6994,10617,20240623,62,15,4,Online,1,12126.14,0.0,12126.14,8888.96,3237.18,Completed
6995,10618,20251027,458,35,5,Online,1,2453.48,5.0,2330.81,1541.17,789.64,Completed
6995,10619,20251027,458,21,5,Online,1,5566.15,0.0,5566.15,3785.7,1780.45,Completed
6996,10620,20240802,161,48,4,Retail Store,1,3082.84,0.0,3082.84,1808.54,1274.3,Completed
6998,10622,20240806,625,5,4,Online,1,14991.35,5.0,14241.78,11656.14,2585.64,Completed
6999,10623,20250405,259,37,1,Online,3,1294.79,0.0,3884.37,2436.3,1448.07,Completed
6999,10624,20250405,259,16,1,Online,1,36150.9,0.0,36150.9,26770.37,9380.53,Completed
6999,10625,20250405,259,83,1,Online,1,1117.07,5.0,1061.22,822.39,238.83,Completed
6999,10626,20250405,259,66,1,Online,1,785.79,5.0,746.5,395.02,351.48,Completed
7000,10627,20260424,314,90,1,Online,1,867.09,0.0,867.09,655.66,211.43,Completed
7001,10628,20251221,654,27,2,Online,1,3772.72,0.0,3772.72,2595.78,1176.94,Completed
7004,10632,20251118,613,2,1,Online,1,22157.13,0.0,22157.13,17402.58,4754.55,Completed
7004,10633,20251118,613,39,1,Online,3,1734.26,5.0,4942.64,3319.44,1623.2,Completed
7006,10636,20260429,551,84,4,Wholesale,2,634.81,0.0,1269.62,892.28,377.34,Completed
7008,10639,20260218,565,7,1,Online,1,16362.3,0.0,16362.3,12834.47,3527.83,Completed
7010,10642,20250626,227,8,3,Retail Store,1,12524.21,0.0,12524.21,9751.06,2773.15,Completed
